article_id,periodical,periodical_label,issue_id,year,language,article_type,review_strategy,family,code,confidence,evidence_quote,evidence_quote_words,target,target_words,rationale,rationale_words
1996-03-18-right-manuel-yerga-lancharro-enderezan,candil,Candil,1996-03,1996,es,essay_opinion,full,PED,PED_01,medium,tendrían que agradecerme mis enseñanzas,5,record companies commercializing flamenco cantes,5,The author positions his corrections as instruction that teaches companies what they do not know about flamenco categories.,18
1996-03-19-left-la-fascinaci-n-literaria-por-el-,candil,Candil,1996-03,1996,es,article,head_tail_windows,AUTH,AUTH_03,high,"Se revalorizan así los antiguos poemas épicos o legendarios, las canciones, las tradiciones locales, se favorece el cultivo de las lenguas vernáculas",22,Romantic valuation of local popular traditions,6,"The passage explains how Romantic discourse authorizes culture through old poems, songs, local traditions, and vernacular languages.",17
1996-03-19-left-la-fascinaci-n-literaria-por-el-,candil,Candil,1996-03,1996,es,article,head_tail_windows,COMM,COMM_04,medium,Andalucía cuenta con una forma de arte distinta y que refleja netamente la expresión de todo un pueblo: el flamenco,20,flamenco as expression of the Andalusian people,7,"Flamenco is framed through collective identity, as the expression of an entire people.",13
1996-03-19-left-la-fascinaci-n-literaria-por-el-,candil,Candil,1996-03,1996,es,article,head_tail_windows,AUTH,AUTH_02,high,"El flamenco se ofrece a la mirada fascinada del escritor como una forma pura de la pasión, como un arte virgen, incontaminado aún por la uniformidad de la sociedad burguesa occidental",31,literary/Romantic construction of flamenco,5,"The passage presents flamenco through purity and uncontaminated-art language, drawing a boundary against bourgeois uniformity.",16
1996-03-22-right-la-comunicaci-n-catalu-a-pionera,candil,Candil,1996-03,1996,es,article,head_tail_windows,CRIT,CRIT_04,medium,"la prestigiosa firma Bèrben en Ancona (Italia) cuyo primer volumen... se debe al cualificado autor Mario Dell'Ara y el segundo... al no menos cualificado profesor, guitarrista y compositor Angelo Gilardino",31,scholarly histories of the guitar and their authors,8,"The passage authorizes guitar history through prestige, qualified authorship, and specialist expertise.",12
1996-03-22-right-la-comunicaci-n-catalu-a-pionera,candil,Candil,1996-03,1996,es,article,head_tail_windows,CRIT,CRIT_03,medium,Recomendamos la lectura de esta monumental obra italiana a todos cuantos se interesen por la historia del instrumento musical más español,21,Manuale di Storia della Chitarra,5,The work is elevated as a monumental reference for the history of the Spanish guitar.,15
1996-03-24-right-el-flamenco-ante-la-juventud,candil,Candil,1996-03,1996,es,article,head_tail_windows,PED,PED_03,high,la problemática que aquélla encuentra para sintonizar con dicho arte. Dificultades de la juventud para acceder al Flamenco,18,young people's access to flamenco,6,The article explicitly frames youth as facing access difficulties in relation to flamenco knowledge and reception.,16
1996-03-24-right-el-flamenco-ante-la-juventud,candil,Candil,1996-03,1996,es,article,head_tail_windows,AUTH,AUTH_03,high,"esta juventud está desatendiendo y haciendo caso omiso a sus raíces, tradición, cultura...",13,youth relationship to flamenco,4,"The passage grounds flamenco's value for youth in roots, tradition, and culture.",13
1996-03-24-right-el-flamenco-ante-la-juventud,candil,Candil,1996-03,1996,es,article,head_tail_windows,AUTH,AUTH_01,medium,"entiendo el flamenco como algo tan humano, verdadero, espiritual e identificado con el ser",14,flamenco,1,"The author attributes truth, humanity, spirituality, and deep being to flamenco, presenting it as genuinely meaningful.",16
1996-05-3-left-fausto-el-jondo-mensaje-pl-stico,candil,Candil,1996-05,1996,es,editorial,full,CRIT,CRIT_01,high,"una obra que por sus conocimientos sobre este arte y, por la enorme dimensión de su afición, habría de resultar “honda”, placentera, brillante y amorosamente flamenca",26,Fausto Olivares Palacios and his flamenco painting,7,"The passage explicitly evaluates the painter's projected work through aesthetic qualities such as depth, brilliance, pleasure, and flamenco feeling.",20
1996-05-3-left-fausto-el-jondo-mensaje-pl-stico,candil,Candil,1996-05,1996,es,editorial,full,COMM,COMM_02,medium,"un prestigioso colectivo de aficionados, a la vez conocedores de la personalidad artística y humana del pintor",17,aficionados contributing to the commemorative issue,6,Aficionados are presented as knowledgeable community witnesses whose familiarity authorizes the tribute to the painter.,15
1996-05-3-left-fausto-el-jondo-mensaje-pl-stico,candil,Candil,1996-05,1996,es,editorial,full,CRIT,CRIT_03,medium,el pintor fue uno de los principales pilares de este baluarte flamenco,12,Fausto Olivares Palacios within Candil/Peña Flamenca de Jaén,9,Calling the painter one of the principal pillars creates a hierarchy of exemplary importance within the flamenco institution.,18
1996-05-4-left-la-epoca-dorada,candil,Candil,1996-05,1996,es,article,head_tail_windows,AUTH,AUTH_04,high,el flamenco de verdadero valor existe solamente en dos circunstancias: en momentos reales de la vida... y en juergas... en las que un grupo pequeño de cabalés se encierra en una habitación,32,valuable flamenco as real-life or small juerga practice,9,The text defines true value through spontaneous life contexts and intimate small-group co-presence.,15
1996-05-4-left-la-epoca-dorada,candil,Candil,1996-05,1996,es,article,head_tail_windows,AUTH,AUTH_02,high,"Este último punto excluye las fusiones que los jóvenes y no tan jóvenes quieren introducir, tales como rock, blues... jazz, bossa nova, rancheras mexicanas",24,fusion influences in flamenco,4,The passage explicitly draws a purity boundary by excluding fusion styles from what can count as sounding flamenco.,18
1996-05-4-left-la-epoca-dorada,candil,Candil,1996-05,1996,es,article,head_tail_windows,COMM,COMM_03,high,un grupo pequeño de cabalés se encierra en una habitación con uno o varios artistas para escuchar y ver lo puro,21,the juerga as privileged flamenco setting,6,"The value of flamenco is tied to a small, intimate, participatory setting rather than a mass or theatrical one.",19
1996-05-4-left-la-epoca-dorada,candil,Candil,1996-05,1996,es,article,head_tail_windows,CRIT,CRIT_02,medium,"basado en la tradición flamenca que caiga dentro de los límites del palo que pretende ser (compás, aire, estructura musical, etc.), y que suena a flamenco",26,criteria for acceptable flamenco creation or innovation,7,"The author applies aesthetic criteria such as compás, aire, musical structure, and sounding flamenco to judge legitimate innovation.",18
1996-05-8-right-veinticinco-a-os-de-historia,candil,Candil,1996-05,1996,es,article,head_tail_windows,CRIT,CRIT_03,high,uno de los mejores ilustradores flamencos de las últimas décadas: el pintor jiennense Fausto Olivares Palacios,16,Fausto Olivares Palacios,3,"The passage ranks Fausto among the best flamenco illustrators of recent decades, constructing exemplary status.",15
1996-05-8-right-veinticinco-a-os-de-historia,candil,Candil,1996-05,1996,es,article,head_tail_windows,COMM,COMM_02,high,"la entidad jiennense ha sabido aglutinar a una afición local dispersa que ha acrecentado su número, se ha hecho más sabia, más abierta, más exigente",25,Peña Flamenca de Jaén and local afición,7,"The peña is credited with gathering and strengthening local afición as a knowledgeable, demanding community.",15
1996-05-8-right-veinticinco-a-os-de-historia,candil,Candil,1996-05,1996,es,article,head_tail_windows,CRIT,CRIT_01,medium,un artista que supo plasmar en el lienzo la jondura que traspasaba su alma,14,Fausto Olivares Palacios's art,5,The passage praises the artist's ability to render flamenco depth visually.,12
1996-05-14-left-no-deb-a-de-quererte-suplicaba-r,candil,Candil,1996-05,1996,es,essay_opinion,full,CRIT,CRIT_01,high,"aquella voz que sonaba a tierra blanda, a un amanecer sin rumbo",12,Rosario López's performance,4,The passage evaluates the expressive force and emotional effect of Rosario López's singing.,14
1996-05-14-left-no-deb-a-de-quererte-suplicaba-r,candil,Candil,1996-05,1996,es,essay_opinion,full,CRIT,CRIT_02,high,su nombre verdadero es Flamenco: hondura en la expresión del sentimiento y en la explosión de los gestos,18,flamenco as embodied by Rosario López's performance,8,"The text defines flamenco quality through hondura, emotional expression, and gestural intensity.",12
1996-05-14-left-no-deb-a-de-quererte-suplicaba-r,candil,Candil,1996-05,1996,es,essay_opinion,full,AUTH,AUTH_01,medium,"La historia se llama Rosario López, pero se podía haber llamado de cualquier otra forma, porque su nombre verdadero es Flamenco",21,Rosario López's performance as flamenco,6,"The passage presents the performance as genuinely embodying Flamenco itself, not merely as a song episode.",16
1996-05-15-right-recuerdos-de-gabriela-ortega,candil,Candil,1996-05,1996,es,essay_opinion,full,PED,PED_02,high,"su vena artística rapsodiana le venía directamente por ambas líneas ascendentes familiares —la paterna y la materna—, linajes de rancio abolengo tauro-flamenco",23,Gabriela Ortega Gómez's artistic authority,6,The passage grounds her flamenco-poetic artistry in inherited family lineages.,11
1996-05-15-right-recuerdos-de-gabriela-ortega,candil,Candil,1996-05,1996,es,essay_opinion,full,COMM,COMM_04,medium,la voz gitana de la poesía andaluzas en su doble vertiente: flamenca y torera,14,Gabriela Ortega Gómez,3,Ethnic and regional identity framing is used to position Gabriela as a representative voice of Andalusian flamenco and bullfighting poetry.,20
1996-05-15-right-recuerdos-de-gabriela-ortega,candil,Candil,1996-05,1996,es,essay_opinion,full,CRIT,CRIT_03,high,nuestra insuperable recitadora,3,Gabriela Ortega Gómez,3,The superlative description elevates Gabriela within a hierarchy of artistic excellence.,11
1996-05-15-right-recuerdos-de-gabriela-ortega,candil,Candil,1996-05,1996,es,essay_opinion,full,AUTH,AUTH_03,medium,poesía de lo jondo en sus diversas y tradicionales modidades flamencas,11,Gabriela Ortega's recitation repertoire,5,The passage values her work through continuity with traditional flamenco modalities and jondo poetry.,14
1996-05-17-left-manuel-balmaseda-gonz-lez,candil,Candil,1996-05,1996,es,essay_opinion,full,CRIT,CRIT_01,high,"Por este estilo continúa la carta, transcribiendo también algunas de sus coplas que poseen un gran sentimiento y profundidad",19,las coplas de Manuel Balmaseda,5,The passage explicitly evaluates Balmaseda's coplas as possessing feeling and depth.,12
1996-05-17-left-manuel-balmaseda-gonz-lez,candil,Candil,1996-05,1996,es,essay_opinion,full,CRIT,CRIT_02,medium,Muy sentidas son sus seguidillas gitanas; de ellas puede decirse... que son 'delicados poemas de dolor'.,16,las seguidillas gitanas de Balmaseda,5,"The assessment uses emotional force, pain, and poetic delicacy as criteria for valuing the flamenco-related verses.",17
1996-05-23-right-salgan-por-esas-ventanas-los-tra,candil,Candil,1996-05,1996,es,article,head_tail_windows,AUTH,AUTH_03,medium,"De Jaén... de un pueblo con el que siempre era y del que respiraba sin esfuerzo cuanto de jondo y de hondo tenía su cultura. Lo esencial andaluz fue para él masa viva, forma definitiva, no un añadido.",38,la pintura jonda de Fausto Olivares,6,"Fausto's artistic value is grounded in rooted Andalusian and local cultural belonging, presented as essential rather than decorative.",19
1996-05-23-right-salgan-por-esas-ventanas-los-tra,candil,Candil,1996-05,1996,es,article,head_tail_windows,CRIT,CRIT_02,high,el magnetofón gira incansable con los más serios y ortodoxos cantes... Fausto... se estremece a cada compás del grito,19,los cantes que informan la pintura de Fausto,8,"The text uses seriousness, orthodoxy, compás, and expressive cry as aesthetic criteria that structure the value of the cante and its pictorial translation.",23
1996-05-23-right-salgan-por-esas-ventanas-los-tra,candil,Candil,1996-05,1996,es,article,head_tail_windows,CRIT,CRIT_01,medium,"en la pintura de Fausto Olivares anida toda la fuerza vital del cante, cuando ya el cante se ha ido",20,la pintura de Fausto Olivares,5,The passage explicitly evaluates Fausto's painting as carrying the vital force of cante.,14
1996-05-25-right-que-ya-no-estaba-pero-est,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_01,medium,"ni escuchando mejor que nadie unas cantiñas... expuesta sobre trémulos fondos, paisajes del deseo que la nutre y enciende como a la voz una guitarra",25,Fausto Olivares and his painting,5,The text offers an evaluative memorial portrait of Fausto as an especially perceptive flamenco listener and painter whose work is aesthetically linked to flamenco expression.,25
1996-05-26-right-fausto-olivares,candil,Candil,1996-05,1996,es,article,head_tail_windows,AUTH,AUTH_02,high,"poníamos nuestros reparos a las deficiencias, “condenábamos” los cruces indebidos, los desafinamientos, etc.",13,improper flamenco crossings and deficient practice,6,The passage draws a boundary around proper flamenco by condemning inappropriate crossings and deficiencies.,14
1996-05-26-right-fausto-olivares,candil,Candil,1996-05,1996,es,article,head_tail_windows,CRIT,CRIT_04,high,"La pintura sobre flamenco estaba en manos de pseudoartistas, desprestigiada y vulgarizada hasta el descrédito... nuestro interés por el 'saneamiento' de este aspecto",23,vulgarized flamenco painting by pseudoartists,5,The author uses expert-critical boundary language to delegitimate vulgarized flamenco painting and frame reform as necessary.,17
1996-05-26-right-fausto-olivares,candil,Candil,1996-05,1996,es,article,head_tail_windows,CRIT,CRIT_01,medium,el flamenco ha perdido un defensor de sus valores fundamentales,10,Fausto Olivares,2,The passage evaluates Fausto as a defender of flamenco's fundamental values.,12
1996-05-29-right-acotaciones-al-mundo-de-fausto-o,candil,Candil,1996-05,1996,es,article,head_tail_windows,CRIT,CRIT_01,medium,"Sólido artista que contribuyó, de manera notable, en el desarrollo del flamenco jaenés.",13,Fausto Olivares,2,The passage explicitly evaluates Fausto as a solid artist who made a notable contribution to Jaén flamenco.,17
1996-05-29-right-acotaciones-al-mundo-de-fausto-o,candil,Candil,1996-05,1996,es,article,head_tail_windows,COMM,COMM_03,high,"quienes han logrado que la minoritaria y cerrada tertulia de entonces, sea hoy paraíso abierto a cuantos desean participar, en una u otra medida, de la grandeza que habita el flamenco",31,the Peña Flamenca and its transformation from closed tertulia to open participatory space,13,"The passage contrasts a closed minoritarian gathering with an open space for participation in flamenco, making setting and participation socially meaningful.",21
1996-05-29-right-acotaciones-al-mundo-de-fausto-o,candil,Candil,1996-05,1996,es,article,head_tail_windows,AUTH,AUTH_03,medium,también corresponde a una concepción de raíces festivas y populares,10,Fausto Olivares's later carnival-themed work,7,"The passage grounds the work's value in festive and popular roots, using rootedness to frame its cultural meaning.",19
1996-05-31-right-el-arte-de-fausto-olivares,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_01,high,Me sorprendió desde el primer momento aquella pintura que rezumaba modernidad... el acento era propio.,15,Fausto Olivares's painting,4,"The author evaluates Fausto's painting as modern, distinctive, and marked by a personal accent.",15
1996-05-31-right-el-arte-de-fausto-olivares,candil,Candil,1996-05,1996,es,article,full,AUTH,AUTH_03,medium,Algo que pocas manifestaciones como el flamenco han sabido expresar en íntima unión con lo que es la visión de la existencia en Andalucía... A esa tradición pertenece Fausto Olivares.,30,Fausto Olivares's art,4,The text places Fausto within an Andalusian expressive tradition and uses that continuity to authorize his artistic position.,18
1996-05-31-right-el-arte-de-fausto-olivares,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_02,medium,Silencio y concentración de impulsos... se desborda en un momento en la más fulgurante explosión de sentimiento.,17,the expressive qualities linking Fausto's art and flamenco,9,"The passage defines artistic value through expressive criteria such as silence, concentration, and explosive feeling.",15
1996-05-33-right-poema-a-fausto-olivares,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_02,medium,"Es cante manuscrito, en el temblor de los rojos que corta la cizalla del tercio siguiriya",16,Fausto Olivares's jondo painting,5,"The poem frames the painting's value through flamenco aesthetic criteria of cante, siguiriya, jondura, and expressive tremor.",18
1996-05-35-left-fausto-eterno-candil,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_01,medium,"¡FAUSTO!: del Flamenco, un sitio preferencial en el cielo.",9,Fausto Olivares,2,The poem explicitly honors and evaluates Fausto as deserving a privileged place within flamenco memory.,15
1996-05-35-left-fausto-eterno-candil,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_02,medium,¡PROFUNDO! como siguiriya llorosa... ¡TIERNO.! como nana hecha cante... ¡SENTIMENTAL..! como Tango del Piyayo,14,Fausto Olivares's memorialized flamenco qualities,6,"The poem uses flamenco forms and expressive qualities such as depth, tenderness, and sentiment as criteria for characterizing Fausto.",19
1996-05-36-left-fausto-y-su-b-squeda-pict-rica,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_01,medium,"Fausto Olivares ha sabido encontrar una expresión profundamente original y personal, que sobrepasa en gran medida el simple hecho pictural.",20,la obra pictórica de Fausto Olivares,6,"The passage explicitly evaluates Olivares's work as original, personal, and beyond mere pictorial fact.",15
1996-05-36-left-fausto-y-su-b-squeda-pict-rica,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_02,medium,"del drama humano tal como lo transcribe Goya, tal como lo expresa el Cante Flamenco de su Andalucía natal",19,la dimensión expresiva de la pintura de Olivares vinculada al cante flamenco,12,The passage uses human drama and flamenco expressive force as aesthetic criteria for understanding the painter's work.,18
1996-05-38-left-fausto-olivares-en-las-ra-ces-de,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_01,high,la enorme importancia del flamenco como inspirador de obras pictóricas y escultóricas de lenguajes tan dispares como modernos en el más noble sentido de la palabra,26,el flamenco como inspiración de las artes plásticas modernas,9,The passage explicitly evaluates flamenco as a major and noble source for modern pictorial and sculptural work.,17
1996-05-38-left-fausto-olivares-en-las-ra-ces-de,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_02,high,"el lenguaje expresionista y aún no figurativo penetra, como ninguno otro puede hacerlo, en las entrañas profundas de lo jondo, en los misteriosos entresijos del cante, en el desgarro del ayeo",31,la representación plástica de lo jondo y el cante,9,"Depth, mystery, and expressive tearing are named as aesthetic criteria for judging how visual art can represent flamenco.",18
1996-05-38-left-fausto-olivares-en-las-ra-ces-de,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_03,medium,Pintores y escultores contemporáneos de primerísima línea presentaban en ella obras de excepcional calidad,14,los artistas y obras de las exposiciones sobre flamenco en artes plásticas,12,The text elevates the exhibiting artists and works through status language and exceptional-quality ranking.,15
1996-05-38-left-fausto-olivares-en-las-ra-ces-de,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_04,medium,sorprendieron a parte del público y aún a críticos fijados aún en la simplista idea del flamenco como inspirador sólo de obras de arte adscritas a estilos obsoletos y mediocres de técnica,32,críticos con una visión reductora del flamenco en las artes plásticas,11,The passage criticizes a critical boundary that confines flamenco-inspired art to obsolete and technically mediocre styles.,17
1996-05-39-right-fausto-en-su-duraci-n,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_01,medium,sin poder impedirme decir el gusto que tengo por su trabajo,11,la obra de Fausto Olivares,5,The author explicitly offers an appreciative critical judgment of Olivares's work.,12
1996-05-39-right-fausto-en-su-duraci-n,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_02,medium,Bajo la transparente belleza que él sabía dar a las lacas —cuya sabia maestría tenía— obteniendo un casi tradicional sfumato,20,la técnica pictórica de Fausto Olivares,6,"The passage evaluates the work through aesthetic and technical criteria such as beauty, mastery, and sfumato.",16
1996-05-39-right-fausto-en-su-duraci-n,candil,Candil,1996-05,1996,es,article,full,AUTH,AUTH_03,medium,"En su barroquismo, Fausto enlaza con la tradición de la manifestación de las irremediables degradaciones interiores ante todo. Riqueza española.",20,el barroquismo de Fausto Olivares,5,The passage grounds the value of Olivares's work in continuity with a Spanish artistic tradition of interior degradation.,19
1996-05-41-left-los-colores-jondos-de-fausto-oli,candil,Candil,1996-05,1996,es,article,head_tail_windows,CRIT,CRIT_01,high,"En veintisiete ocasiones, un lienzo de Fausto Olivares ha servido de portada a la Revista Candil. No es una muestra exhaustiva, dentro de la ingente obra del pintor, pero sí suficiente para poner de relieve la dimensión jonda que late en toda la trayectoria artística de Olivares.",47,la dimensión jonda de la trayectoria artística de Fausto Olivares,10,The passage evaluates Olivares's trajectory by asserting a pervasive jondo dimension in his work.,15
1996-05-41-left-los-colores-jondos-de-fausto-oli,candil,Candil,1996-05,1996,es,article,head_tail_windows,CRIT,CRIT_03,high,Pocos estudiosos de este arte he conocido que gozasen como él de un registro más exacto y meticuloso de lo que es el canon en cualquiera de los palos cantaores.,30,Fausto Olivares como conocedor del canon flamenco,7,The passage elevates Olivares comparatively as an exceptional knower of the canon across flamenco song forms.,16
1996-05-41-left-los-colores-jondos-de-fausto-oli,candil,Candil,1996-05,1996,es,article,head_tail_windows,CRIT,CRIT_02,high,"La inspiración jondísima de Fausto Olivares determina una obra plena de volúmenes y colores agresivos, donde predominan los rojos y los ocres, gritando por encontrar la forma más adecuada de la siguiriya",32,la estética jonda de la pintura de Fausto Olivares,9,The passage uses jondo inspiration and the siguiriya as aesthetic criteria for explaining the force and form of Olivares's painting.,21
1996-05-42-right-descr-dito-de-los-c-nones,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_03,high,"Mirada en conjunto su obra encaja, a la fuerza, en esos patrones de manual que todos nos esforzamos en tejer para envolver la memoria del artista.",26,los cánones y patrones aplicados a la obra de Fausto Olivares,11,The passage explicitly reflects on and contests manual-like canonizing patterns used to classify the artist's work.,18
1996-05-42-right-descr-dito-de-los-c-nones,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_01,high,"la pintura de nuestro amigo es tan inconfundible, tan alejada de estéticas ni patrones",14,la pintura de Fausto Olivares,5,The passage explicitly evaluates Olivares's painting as unmistakable and resistant to fixed aesthetic patterns.,15
1996-05-42-right-descr-dito-de-los-c-nones,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_04,high,"dejar a los exquisitos perderse en manifiestos, supuestamente novedosos, que nunca condujeron a ningún sitio",15,los manifiestos y programas estéticos que prescinden de la problemática humana,11,The passage uses critical authority to delegitimate an aesthetic boundary associated with empty novelty and neglect of human anguish.,19
1996-05-42-right-descr-dito-de-los-c-nones,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_02,medium,"Nuestro pintor eligió reflejar el grito, la rabia contenida",9,la estética expresiva de la pintura de Fausto Olivares,9,"The passage identifies expressive force, anguish, and contained rage as criteria for valuing Olivares's artistic choice.",17
1996-05-43-right-fausto-olivares-en-las-cuevas-ce,candil,Candil,1996-05,1996,es,article,full,AUTH,AUTH_01,high,"la voz verdadera-mente honda del flamenco no es — no tiene que ser necesariamente— ni la voz melodiosa ni la voz formidable de los grandes tenores: es la voz terrible, ancestral, profunda",32,la voz honda del flamenco,5,"The passage defines what the truly deep flamenco voice is, authorizing a non-melodious, terrible, ancestral quality as proper flamenco depth.",21
1996-05-43-right-fausto-olivares-en-las-cuevas-ce,candil,Candil,1996-05,1996,es,article,full,AUTH,AUTH_03,medium,"la voz terrible, ancestral, profunda, que alía raíces nocturnas con las raíces de todos nuestros antepasados",16,la voz honda del flamenco,5,"Flamenco value is grounded in ancestral roots and continuity with predecessors, not merely in present technical beauty.",17
1996-05-43-right-fausto-olivares-en-las-cuevas-ce,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_02,high,"También ésta ha renunciado a la estética de la perfección: atiende más al grito que al argumento, más al latido que a la melodía.",24,la estética de lo jondo en flamenco y pintura,9,"The passage names aesthetic criteria for jondo value—grito, latido, depth—against perfection, argument, and melody.",16
1996-05-43-right-fausto-olivares-en-las-cuevas-ce,candil,Candil,1996-05,1996,es,article,full,CRIT,CRIT_01,high,"En Torremolinos vi esa floresta última, abrumadora, fantástica y deslumbrante como un incendio purificador.",14,la obra de Fausto Olivares,5,The author explicitly evaluates Olivares's late work with strong praise for its overwhelming and dazzling force.,17
1996-05-46-right-el-mundo-en-sus-ojos,candil,Candil,1996-05,1996,es,article,head_tail_windows,AUTH,AUTH_01,medium,donde el duende del flamenco se le coló por sus siempre alertados y expectantes ojos. Y en su alma se quedó para siempre porque el flamenco no podría encontrar mejor acomodo y abrigo.,33,Fausto Olivares as a vessel for flamenco,7,The passage legitimates Fausto by presenting his soul as an especially fitting home for flamenco and its duende.,18
1996-05-46-right-el-mundo-en-sus-ojos,candil,Candil,1996-05,1996,es,article,head_tail_windows,CRIT,CRIT_01,high,"el talento del artista devolvió cargado de magia, en el que alienta para siempre, inmortal, el espíritu de un hombre ejemplar y de un pintor prodigioso.",26,Fausto Olivares,2,The author explicitly evaluates Fausto as an exemplary man and prodigious painter whose artistic talent transforms the world.,18
1996-09-3-left-a-ram-n-porras,candil,Candil,1996-09,1996,es,editorial,full,CRIT,CRIT_04,high,Ramón ha sido un referente sobre el flamenco básico y literario para mi persona. Sus escritos me han servido de guía literaria; sus consejos me han orientado sobre la forma de evaluar el hecho flamenco,35,Ramón Porras González's critical authority,6,The passage grants Porras authority as a reference figure whose writings and advice guide evaluation of flamenco.,17
1996-09-3-left-a-ram-n-porras,candil,Candil,1996-09,1996,es,editorial,full,PED,PED_01,medium,Sus escritos me han servido de guía literaria; sus consejos me han orientado sobre la forma de evaluar el hecho flamenco; sus mensajes e ideas han ampliado mis quehaceres sobre el tema,32,Ramón Porras González's transmission of flamenco knowledge,8,"Porras's writings, advice, and ideas are presented as authoritative guidance that teaches the author how to approach and evaluate flamenco.",21
1996-09-3-left-a-ram-n-porras,candil,Candil,1996-09,1996,es,editorial,full,CRIT,CRIT_02,medium,"su constante enfoque hacia parámetros ciertamente ortodoxos, sin olvidar los matices heterodoxos de sus escritos flamencos",16,Porras's criteria for flamenco writing and evaluation,8,The passage identifies orthodox and heterodox parameters as evaluative criteria shaping Porras's flamenco criticism.,15
1996-09-3-left-a-ram-n-porras,candil,Candil,1996-09,1996,es,editorial,full,HERIT,HERIT_01,medium,"contribuir a un mayor esplendor, perfeccionamiento y difusión de esta cultura musical universal como es el flamenco",17,flamenco as universal musical culture,5,The passage frames flamenco as a public cultural form whose diffusion and improvement are collective editorial aims.,17
1996-09-3-right-creador-y-recreador,candil,Candil,1996-09,1996,es,essay_opinion,head_tail_windows,PED,PED_03,high,"No es mero reproductor o copista, frío transmisor... Se trata, como explica Ricardo Molina, de una labor ardua de «refundición»: «Estas creaciones o reelaboraciones... siempre parten de un sujeto preexistente»",30,Antonio Mairena como recreador del cante,6,"The passage explicitly frames Mairena's flamenco work as transformative transmission rather than simple copying, satisfying the reproduction/reelaboration pedagogy criterion.",21
1996-09-3-right-creador-y-recreador,candil,Candil,1996-09,1996,es,essay_opinion,head_tail_windows,PED,PED_02,high,"Muchos de los cantes que rescata, con ayuda de los viejos cantaores a los que se arrima con oídos y corazón atentos",22,Mairena's learning from older cantaores,6,"Knowledge is legitimated through attentive listening to old singers and source-based transmission, an oral/embodied lineage model.",18
1996-09-3-right-creador-y-recreador,candil,Candil,1996-09,1996,es,essay_opinion,head_tail_windows,AUTH,AUTH_03,medium,"Todo artista se basa en una tradición, en una experiencia de los otros, en un bagaje cultural personal y social, colectivo, que le viene, a veces, de siglos atrás.",29,Mairena's cante and flamenco creation,6,The article grounds artistic creation in inherited collective tradition and continuity across centuries.,13
1996-09-5-left-lorca-en-la-memoria-propuesta-fl,candil,Candil,1996-09,1996,es,essay_opinion,full,HERIT,HERIT_03,medium,"Fueron tiempos de obligado silencio, no de olvido. Y el pueblo, después de rescatarte Federico, rompe su voz en un desgarro —siguirya— para evocar tu muerte",26,collective remembrance of Federico García Lorca through flamenco forms,9,The passage frames flamenco singing as public memory-work that rescues and evokes Lorca after enforced silence.,17
1996-09-6-left-el-flamenco-y-el-pueblo-bases-pa,candil,Candil,1996-09,1996,es,article,head_tail_windows,HERIT,HERIT_01,high,"El flamenco es un complejo músico-oral de la cultura andaluza, y una de sus señas de identidad más destacadas.",20,flamenco as Andalusian public culture,5,The passage defines flamenco as a collective cultural and identity-bearing form for Andalusia.,14
1996-09-6-left-el-flamenco-y-el-pueblo-bases-pa,candil,Candil,1996-09,1996,es,article,head_tail_windows,AUTH,AUTH_04,high,aunque en ocasiones sea vendido sin más como un «producto» descontextualizado y sólo en su dimensión formal,17,"commercialized, decontextualized flamenco",3,Commercial product framing is criticized as stripping flamenco of social and contextual meaning.,13
1996-09-6-left-el-flamenco-y-el-pueblo-bases-pa,candil,Candil,1996-09,1996,es,article,head_tail_windows,HERIT,HERIT_02,high,"Desde 1984, la Junta de Andalucía ha asumido las funciones en materias de conservación, difusión y promoción cultural",18,administrative cultural management of flamenco in Andalusia,7,"Institutional authority is explicitly positioned as responsible for conserving, diffusing, and promoting flamenco as cultural value.",16
1996-09-6-left-el-flamenco-y-el-pueblo-bases-pa,candil,Candil,1996-09,1996,es,article,head_tail_windows,HERIT,HERIT_03,high,"se hace indispensable una doble política: de conservación y estudio, y de divulgación y fomento",15,safeguarding and cultural reproduction of flamenco,6,"The article calls for conservation, study, dissemination, support, and later training activities as a public safeguarding framework.",17
