article_id,periodical,periodical_label,issue_id,year,basis,polarity
1991-05-21-right-una-historia-en-coplas-la-traged,candil,Candil,1991-05,1991,tradition,legitimating
1991-05-21-right-una-historia-en-coplas-la-traged,candil,Candil,1991-05,1991,pedagogy,legitimating
1991-05-25-right-ense-ar-a-quien-no-sabe,candil,Candil,1991-05,1991,pedagogy,legitimating
1991-05-25-right-ense-ar-a-quien-no-sabe,candil,Candil,1991-05,1991,criticism,legitimating
1991-05-26-left-aunque-no-quepa-en-el-papel,candil,Candil,1991-05,1991,pedagogy,legitimating
1991-05-26-left-aunque-no-quepa-en-el-papel,candil,Candil,1991-05,1991,criticism,legitimating
1991-05-27-left-enderezando-entuertos,candil,Candil,1991-05,1991,criticism,contested
1991-05-27-left-enderezando-entuertos,candil,Candil,1991-05,1991,community,contested
1991-05-27-right-flamenca,candil,Candil,1991-05,1991,criticism,legitimating
1991-05-27-right-flamenca,candil,Candil,1991-05,1991,heritage,legitimating
1991-05-29-right-hablan-las-pe-as,candil,Candil,1991-05,1991,criticism,legitimating
1991-07-3-left-editorial,candil,Candil,1991-07,1991,heritage,mixed
1991-07-3-left-editorial,candil,Candil,1991-07,1991,criticism,mixed
1991-07-3-right-bendito-seas-t-tulo-de-opera-fla,candil,Candil,1991-07,1991,criticism,contested
1991-07-3-right-bendito-seas-t-tulo-de-opera-fla,candil,Candil,1991-07,1991,tradition,contested
1991-07-4-left-viejo-carn-flamenco,candil,Candil,1991-07,1991,authenticity,mixed
1991-07-4-left-viejo-carn-flamenco,candil,Candil,1991-07,1991,criticism,mixed
1991-07-9-right-de-pregones-y-fandangos-malague-,candil,Candil,1991-07,1991,tradition,legitimating
1991-07-9-right-de-pregones-y-fandangos-malague-,candil,Candil,1991-07,1991,criticism,legitimating
1991-07-12-left-luis-el-de-la-venta-premiado-en-,candil,Candil,1991-07,1991,pedagogy,legitimating
1991-07-12-left-luis-el-de-la-venta-premiado-en-,candil,Candil,1991-07,1991,criticism,legitimating
1991-07-12-left-luis-el-de-la-venta-premiado-en-,candil,Candil,1991-07,1991,community,legitimating
1991-07-12-right-manuel-vallejo-o-el-ruise-or-fla,candil,Candil,1991-07,1991,criticism,legitimating
1991-07-12-right-manuel-vallejo-o-el-ruise-or-fla,candil,Candil,1991-07,1991,community,legitimating
1991-07-14-left-homenaje-al-veterano-cantaor-mad,candil,Candil,1991-07,1991,criticism,legitimating
1991-07-14-left-homenaje-al-veterano-cantaor-mad,candil,Candil,1991-07,1991,pedagogy,legitimating
1991-07-15-left-la-intertextualidad-como-recurso,candil,Candil,1991-07,1991,criticism,mixed
1991-07-15-left-la-intertextualidad-como-recurso,candil,Candil,1991-07,1991,community,mixed
1991-07-17-left-dos-discursos-hom-logos,candil,Candil,1991-07,1991,tradition,legitimating
1991-07-17-left-dos-discursos-hom-logos,candil,Candil,1991-07,1991,heritage,legitimating
1991-07-17-left-dos-discursos-hom-logos,candil,Candil,1991-07,1991,community,legitimating
1991-07-19-right-la-alegr-a-de-la-huerta,candil,Candil,1991-07,1991,tradition,legitimating
1991-07-19-right-la-alegr-a-de-la-huerta,candil,Candil,1991-07,1991,criticism,legitimating
1991-07-23-right-cantaor,candil,Candil,1991-07,1991,criticism,legitimating
1991-07-24-left-aunque-no-quepa-en-el-papel,candil,Candil,1991-07,1991,criticism,legitimating
1991-07-24-left-aunque-no-quepa-en-el-papel,candil,Candil,1991-07,1991,authenticity,legitimating
1991-07-25-left-hablan-las-pe-as,candil,Candil,1991-07,1991,heritage,legitimating
1991-07-26-right-discografia-flamenca,candil,Candil,1991-07,1991,authenticity,legitimating
1991-07-26-right-discografia-flamenca,candil,Candil,1991-07,1991,criticism,legitimating
1991-07-27-left-bailaoras-de-hoy,candil,Candil,1991-07,1991,criticism,legitimating
1991-09-3-left-editorial,candil,Candil,1991-09,1991,tradition,mixed
1991-09-3-left-editorial,candil,Candil,1991-09,1991,community,mixed
1991-09-3-left-editorial,candil,Candil,1991-09,1991,criticism,mixed
1991-09-3-right-los-intelectuales-ante-el-flamen,candil,Candil,1991-09,1991,pedagogy,legitimating
1991-09-3-right-los-intelectuales-ante-el-flamen,candil,Candil,1991-09,1991,criticism,legitimating
1991-07-23-right-cantaor,candil,Candil,1991-07,1991,tradition,legitimating
1991-07-23-right-cantaor,candil,Candil,1991-07,1991,criticism,legitimating
1991-07-24-left-aunque-no-quepa-en-el-papel,candil,Candil,1991-07,1991,criticism,legitimating
1991-07-24-left-aunque-no-quepa-en-el-papel,candil,Candil,1991-07,1991,authenticity,legitimating
1991-09-4-left-viejo-carn-flamenco,candil,Candil,1991-09,1991,authenticity,delegitimating
1991-09-4-left-viejo-carn-flamenco,candil,Candil,1991-09,1991,criticism,delegitimating
1991-09-8-right-francisco-almagro-herrera,candil,Candil,1991-09,1991,community,legitimating
1991-09-8-right-francisco-almagro-herrera,candil,Candil,1991-09,1991,pedagogy,legitimating
1991-09-8-right-francisco-almagro-herrera,candil,Candil,1991-09,1991,criticism,legitimating
1991-09-11-right-existe-una-cultura-andaluza,candil,Candil,1991-09,1991,tradition,mixed
1991-09-11-right-existe-una-cultura-andaluza,candil,Candil,1991-09,1991,heritage,mixed
1991-09-11-right-existe-una-cultura-andaluza,candil,Candil,1991-09,1991,community,mixed
1991-09-11-right-existe-una-cultura-andaluza,candil,Candil,1991-09,1991,authenticity,mixed
1991-09-12-left-acercamiento-a-la-discograf-a-de,candil,Candil,1991-09,1991,criticism,contested
1991-09-12-left-acercamiento-a-la-discograf-a-de,candil,Candil,1991-09,1991,authenticity,contested
1991-09-14-left-el-flamenco-y-el-teatro,candil,Candil,1991-09,1991,authenticity,mixed
1991-09-14-left-el-flamenco-y-el-teatro,candil,Candil,1991-09,1991,tradition,mixed
1991-09-14-left-el-flamenco-y-el-teatro,candil,Candil,1991-09,1991,criticism,mixed
1991-09-15-right-por-carceleras,candil,Candil,1991-09,1991,criticism,legitimating
1991-09-16-right-el-jaleo-fue-madre-de-la-solea,candil,Candil,1991-09,1991,criticism,contested
1991-09-16-right-el-jaleo-fue-madre-de-la-solea,candil,Candil,1991-09,1991,community,contested
1991-09-16-right-el-jaleo-fue-madre-de-la-solea,candil,Candil,1991-09,1991,pedagogy,contested
1991-09-18-left-xxvii-concurso-nacional-de-taran,candil,Candil,1991-09,1991,criticism,mixed
1991-09-19-right-el-cantar-del-arriero,candil,Candil,1991-09,1991,tradition,contested
1991-09-19-right-el-cantar-del-arriero,candil,Candil,1991-09,1991,criticism,contested
1991-09-22-left-madrid-flamenco,candil,Candil,1991-09,1991,authenticity,legitimating
1991-09-22-left-madrid-flamenco,candil,Candil,1991-09,1991,community,legitimating
1991-09-22-left-madrid-flamenco,candil,Candil,1991-09,1991,criticism,legitimating
1991-09-23-left-dos-libros,candil,Candil,1991-09,1991,heritage,legitimating
1991-09-23-left-dos-libros,candil,Candil,1991-09,1991,pedagogy,legitimating
1991-09-23-left-dos-libros,candil,Candil,1991-09,1991,criticism,legitimating
1991-09-24-right-flamenca,candil,Candil,1991-09,1991,criticism,legitimating
1991-09-25-left-noticiario-flamenco,candil,Candil,1991-09,1991,heritage,mixed
1991-09-25-left-noticiario-flamenco,candil,Candil,1991-09,1991,authenticity,mixed
1991-09-25-left-noticiario-flamenco,candil,Candil,1991-09,1991,community,mixed
1991-09-25-left-noticiario-flamenco,candil,Candil,1991-09,1991,criticism,mixed
1991-09-25-right-buz-n-flamenco,candil,Candil,1991-09,1991,tradition,legitimating
1991-09-25-right-buz-n-flamenco,candil,Candil,1991-09,1991,criticism,legitimating
1991-11-3-left-editorial,candil,Candil,1991-11,1991,tradition,legitimating
1991-11-3-left-editorial,candil,Candil,1991-11,1991,pedagogy,legitimating
1991-11-3-left-editorial,candil,Candil,1991-11,1991,criticism,legitimating
1991-11-3-right-algunas-reflexiones-sobre-el-art,candil,Candil,1991-11,1991,authenticity,legitimating
1991-11-3-right-algunas-reflexiones-sobre-el-art,candil,Candil,1991-11,1991,community,legitimating
1991-11-3-right-algunas-reflexiones-sobre-el-art,candil,Candil,1991-11,1991,criticism,legitimating
1991-11-5-left-viejo-carn-flamenco,candil,Candil,1991-11,1991,criticism,legitimating
1991-11-11-right-cr-nica-del-xix-congreso-de-acti,candil,Candil,1991-11,1991,criticism,legitimating
1991-11-11-right-cr-nica-del-xix-congreso-de-acti,candil,Candil,1991-11,1991,community,legitimating
1991-11-14-right-d-nde-moraron-los-duendes,candil,Candil,1991-11,1991,criticism,contested
1991-11-17-left-el-flamenco-evoluci-n-y-tradici-,candil,Candil,1991-11,1991,tradition,contested
1991-11-17-left-el-flamenco-evoluci-n-y-tradici-,candil,Candil,1991-11,1991,criticism,contested
1991-11-19-left-ensayo-de-una-tipolog-a,candil,Candil,1991-11,1991,tradition,contested
1991-11-19-left-ensayo-de-una-tipolog-a,candil,Candil,1991-11,1991,community,contested
1991-11-19-left-ensayo-de-una-tipolog-a,candil,Candil,1991-11,1991,criticism,contested
1991-11-23-left-bendito-seas-t-tulo-de-opera-fla,candil,Candil,1991-11,1991,criticism,contested
1991-11-24-left-los-cantes-flamencos-de-daniel-p,candil,Candil,1991-11,1991,tradition,legitimating
1991-11-24-left-los-cantes-flamencos-de-daniel-p,candil,Candil,1991-11,1991,criticism,legitimating
1991-11-24-right-aunque-no-quepa-en-el-papel,candil,Candil,1991-11,1991,criticism,mixed
1991-11-24-right-aunque-no-quepa-en-el-papel,candil,Candil,1991-11,1991,pedagogy,mixed
1991-11-26-left-discografia-flamenca,candil,Candil,1991-11,1991,pedagogy,legitimating
1991-11-26-left-discografia-flamenca,candil,Candil,1991-11,1991,community,legitimating
1991-11-26-left-discografia-flamenca,candil,Candil,1991-11,1991,criticism,legitimating
1992-01-3-left-editorial,candil,Candil,1992-01,1992,authenticity,contested
1992-01-3-left-editorial,candil,Candil,1992-01,1992,community,contested
1992-01-3-left-editorial,candil,Candil,1992-01,1992,criticism,contested
1992-01-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-01,1992,criticism,legitimating
1992-01-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-01,1992,tradition,legitimating
1992-01-6-right-juan-g-mez-belmonte,candil,Candil,1992-01,1992,community,mixed
1992-01-6-right-juan-g-mez-belmonte,candil,Candil,1992-01,1992,pedagogy,mixed
1992-01-6-right-juan-g-mez-belmonte,candil,Candil,1992-01,1992,authenticity,mixed
1992-01-8-left-la-ni-a-de-ecija,candil,Candil,1992-01,1992,criticism,legitimating
1992-01-8-left-la-ni-a-de-ecija,candil,Candil,1992-01,1992,pedagogy,legitimating
1992-01-12-right-viii-distinci-n-comp-s-del-cante,candil,Candil,1992-01,1992,criticism,legitimating
1992-01-12-right-viii-distinci-n-comp-s-del-cante,candil,Candil,1992-01,1992,tradition,legitimating
1992-01-13-right-viii-festival-de-oto-o,candil,Candil,1992-01,1992,criticism,mixed
1992-01-13-right-viii-festival-de-oto-o,candil,Candil,1992-01,1992,authenticity,mixed
1992-01-14-right-alre-de-la-fiesta-gitana,candil,Candil,1992-01,1992,criticism,legitimating
1992-01-14-right-alre-de-la-fiesta-gitana,candil,Candil,1992-01,1992,community,legitimating
1992-01-14-right-alre-de-la-fiesta-gitana,candil,Candil,1992-01,1992,authenticity,legitimating
1992-01-18-right-algo-que-ya-es-historia,candil,Candil,1992-01,1992,community,legitimating
1992-01-18-right-algo-que-ya-es-historia,candil,Candil,1992-01,1992,criticism,legitimating
1992-01-21-right-aunque-no-quepa-en-el-papel,candil,Candil,1992-01,1992,criticism,legitimating
1992-01-23-left-discografia-flamenca,candil,Candil,1992-01,1992,authenticity,mixed
1992-01-23-left-discografia-flamenca,candil,Candil,1992-01,1992,tradition,mixed
1992-01-23-left-discografia-flamenca,candil,Candil,1992-01,1992,criticism,mixed
1992-01-23-right-hablan-las-pe-as,candil,Candil,1992-01,1992,community,legitimating
1992-01-25-left-testimonios-de-la-prensa-andaluz,candil,Candil,1992-01,1992,tradition,contested
1992-01-25-left-testimonios-de-la-prensa-andaluz,candil,Candil,1992-01,1992,community,contested
1992-01-28-left-buz-n-flamenco,candil,Candil,1992-01,1992,criticism,legitimating
1992-01-28-left-buz-n-flamenco,candil,Candil,1992-01,1992,community,legitimating
1992-03-3-left-editorial,candil,Candil,1992-03,1992,authenticity,contested
1992-03-3-left-editorial,candil,Candil,1992-03,1992,heritage,contested
1992-03-3-left-editorial,candil,Candil,1992-03,1992,criticism,contested
1992-03-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-03,1992,authenticity,mixed
1992-03-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-03,1992,criticism,mixed
1992-03-6-left-vicente-soto-sordera-la-ra-z-jer,candil,Candil,1992-03,1992,tradition,legitimating
1992-03-6-left-vicente-soto-sordera-la-ra-z-jer,candil,Candil,1992-03,1992,pedagogy,legitimating
1992-03-6-left-vicente-soto-sordera-la-ra-z-jer,candil,Candil,1992-03,1992,criticism,legitimating
1992-03-8-right-gitanos-y-moriscos,candil,Candil,1992-03,1992,tradition,legitimating
1992-03-8-right-gitanos-y-moriscos,candil,Candil,1992-03,1992,criticism,legitimating
1992-03-13-right-enderezando-entuertos-y-ense-and,candil,Candil,1992-03,1992,criticism,mixed
1992-03-13-right-enderezando-entuertos-y-ense-and,candil,Candil,1992-03,1992,heritage,mixed
1992-03-15-left-alre-de-la-fiesta-gitana,candil,Candil,1992-03,1992,criticism,legitimating
1992-03-15-left-alre-de-la-fiesta-gitana,candil,Candil,1992-03,1992,tradition,legitimating
1992-03-18-right-enhorabuena-carmen,candil,Candil,1992-03,1992,criticism,legitimating
1992-03-20-left-hemeroteca-flamenca,candil,Candil,1992-03,1992,authenticity,mixed
1992-03-20-left-hemeroteca-flamenca,candil,Candil,1992-03,1992,heritage,mixed
1992-03-20-left-hemeroteca-flamenca,candil,Candil,1992-03,1992,criticism,mixed
1992-03-24-left-testimonios-de-la-prensa-andaluz,candil,Candil,1992-03,1992,authenticity,legitimating
1992-03-24-left-testimonios-de-la-prensa-andaluz,candil,Candil,1992-03,1992,heritage,legitimating
1992-03-24-left-testimonios-de-la-prensa-andaluz,candil,Candil,1992-03,1992,community,legitimating
1992-03-27-right-aunque-no-quepa-en-el-papel,candil,Candil,1992-03,1992,criticism,legitimating
1992-03-27-right-aunque-no-quepa-en-el-papel,candil,Candil,1992-03,1992,heritage,legitimating
1992-03-28-right-flamenca,candil,Candil,1992-03,1992,criticism,mixed
1992-03-30-left-buz-n-flamenco,candil,Candil,1992-03,1992,criticism,mixed
1992-03-31-left-tocaores-de-hoy,candil,Candil,1992-03,1992,criticism,legitimating
1992-05-3-left-editorial,candil,Candil,1992-05,1992,authenticity,legitimating
1992-05-3-left-editorial,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-05,1992,authenticity,legitimating
1992-05-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-05,1992,community,legitimating
1992-05-5-right-leo-aguilar-y-ram-n-porras,candil,Candil,1992-05,1992,tradition,mixed
1992-05-5-right-leo-aguilar-y-ram-n-porras,candil,Candil,1992-05,1992,criticism,mixed
1992-05-5-right-leo-aguilar-y-ram-n-porras,candil,Candil,1992-05,1992,community,mixed
1992-05-7-right-cr-nica-de-la-vii-semana-de-estu,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-7-right-cr-nica-de-la-vii-semana-de-estu,candil,Candil,1992-05,1992,community,legitimating
1992-05-10-left-manuel-cano-andaluz-universal-no,candil,Candil,1992-05,1992,heritage,legitimating
1992-05-10-left-manuel-cano-andaluz-universal-no,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-12-left-el-taranto,candil,Candil,1992-05,1992,tradition,legitimating
1992-05-12-left-el-taranto,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-13-right-los-pasos-del-maestro-silverio-e,candil,Candil,1992-05,1992,community,legitimating
1992-05-13-right-los-pasos-del-maestro-silverio-e,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-13-right-los-pasos-del-maestro-silverio-e,candil,Candil,1992-05,1992,heritage,legitimating
1992-05-15-right-flamenco-en-cornell,candil,Candil,1992-05,1992,community,legitimating
1992-05-15-right-flamenco-en-cornell,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-17-left-alre-de-la-fiesta-gitana,candil,Candil,1992-05,1992,community,legitimating
1992-05-17-left-alre-de-la-fiesta-gitana,candil,Candil,1992-05,1992,pedagogy,legitimating
1992-05-17-left-alre-de-la-fiesta-gitana,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-20-right-angel-de-alora-in-memoriam,candil,Candil,1992-05,1992,community,legitimating
1992-05-20-right-angel-de-alora-in-memoriam,candil,Candil,1992-05,1992,pedagogy,legitimating
1992-05-20-right-angel-de-alora-in-memoriam,candil,Candil,1992-05,1992,heritage,legitimating
1992-05-21-left-coplas-y-poemas,candil,Candil,1992-05,1992,authenticity,legitimating
1992-05-21-left-coplas-y-poemas,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-22-left-vestir-de-limpio-a-la-copla,candil,Candil,1992-05,1992,authenticity,contested
1992-05-22-left-vestir-de-limpio-a-la-copla,candil,Candil,1992-05,1992,heritage,contested
1992-05-22-left-vestir-de-limpio-a-la-copla,candil,Candil,1992-05,1992,tradition,contested
1992-05-22-left-vestir-de-limpio-a-la-copla,candil,Candil,1992-05,1992,pedagogy,contested
1992-05-22-left-vestir-de-limpio-a-la-copla,candil,Candil,1992-05,1992,criticism,contested
1992-05-23-left-prodigio-del-cante,candil,Candil,1992-05,1992,authenticity,legitimating
1992-05-23-left-prodigio-del-cante,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-23-left-prodigio-del-cante,candil,Candil,1992-05,1992,community,legitimating
1992-05-23-right-aportaci-n-a-la-figura-de-luis-m,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-23-right-aportaci-n-a-la-figura-de-luis-m,candil,Candil,1992-05,1992,community,legitimating
1992-05-24-left-aunque-no-quepa-en-el-papel,candil,Candil,1992-05,1992,tradition,legitimating
1992-05-24-left-aunque-no-quepa-en-el-papel,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-25-left-flamenca,candil,Candil,1992-05,1992,criticism,contested
1992-05-25-left-flamenca,candil,Candil,1992-05,1992,authenticity,contested
1992-05-25-left-flamenca,candil,Candil,1992-05,1992,tradition,contested
1992-05-25-right-de-la-teor-a-a-la-pr-ctica,candil,Candil,1992-05,1992,pedagogy,legitimating
1992-05-25-right-de-la-teor-a-a-la-pr-ctica,candil,Candil,1992-05,1992,criticism,legitimating
1992-05-28-left-buz-n-flamenco-r-plicas,candil,Candil,1992-05,1992,criticism,contested
1992-05-28-left-buz-n-flamenco-r-plicas,candil,Candil,1992-05,1992,community,contested
1992-05-28-right-noticiario-flamenco,candil,Candil,1992-05,1992,heritage,legitimating
1992-05-28-right-noticiario-flamenco,candil,Candil,1992-05,1992,pedagogy,legitimating
1992-07-3-left-editorial,candil,Candil,1992-07,1992,criticism,legitimating
1992-07-3-left-editorial,candil,Candil,1992-07,1992,authenticity,legitimating
1992-07-3-left-editorial,candil,Candil,1992-07,1992,tradition,legitimating
1992-07-4-left-aproximaci-n-a-la-figura-de-cama,candil,Candil,1992-07,1992,criticism,mixed
1992-07-4-left-aproximaci-n-a-la-figura-de-cama,candil,Candil,1992-07,1992,tradition,mixed
1992-07-5-right-camar-n-abandon-su-isla,candil,Candil,1992-07,1992,community,mixed
1992-07-5-right-camar-n-abandon-su-isla,candil,Candil,1992-07,1992,criticism,mixed
1992-07-10-right-la-esperanza-de-creer-en-los-due,candil,Candil,1992-07,1992,authenticity,mixed
1992-07-10-right-la-esperanza-de-creer-en-los-due,candil,Candil,1992-07,1992,criticism,mixed
1992-07-13-left-camar-n-el-ltimo-revolucionario-,candil,Candil,1992-07,1992,tradition,legitimating
1992-07-13-left-camar-n-el-ltimo-revolucionario-,candil,Candil,1992-07,1992,criticism,legitimating
1992-07-15-right-a-un-flamenco-inolvidable,candil,Candil,1992-07,1992,tradition,legitimating
1992-07-15-right-a-un-flamenco-inolvidable,candil,Candil,1992-07,1992,heritage,legitimating
1992-07-15-right-a-un-flamenco-inolvidable,candil,Candil,1992-07,1992,criticism,legitimating
1992-07-17-right-camar-n-la-misma-verdad-distinta,candil,Candil,1992-07,1992,criticism,mixed
1992-07-17-right-camar-n-la-misma-verdad-distinta,candil,Candil,1992-07,1992,tradition,mixed
1992-07-17-right-camar-n-la-misma-verdad-distinta,candil,Candil,1992-07,1992,community,mixed
1992-07-18-right-camar-n-de-la-isla-algo-m-s-que-,candil,Candil,1992-07,1992,criticism,mixed
1992-07-18-right-camar-n-de-la-isla-algo-m-s-que-,candil,Candil,1992-07,1992,community,mixed
1992-07-19-right-camar-n-para-siempre-recuerdos-y,candil,Candil,1992-07,1992,criticism,legitimating
1992-07-19-right-camar-n-para-siempre-recuerdos-y,candil,Candil,1992-07,1992,authenticity,legitimating
1992-07-22-right-el-caro-precio-de-la-gloria-la-f,candil,Candil,1992-07,1992,criticism,legitimating
1992-07-23-right-muerte-anunciada,candil,Candil,1992-07,1992,authenticity,legitimating
1992-07-23-right-muerte-anunciada,candil,Candil,1992-07,1992,criticism,legitimating
1992-07-25-left-pasi-n-muerte-y-ascensi-n-a-los-,candil,Candil,1992-07,1992,community,legitimating
1992-07-25-left-pasi-n-muerte-y-ascensi-n-a-los-,candil,Candil,1992-07,1992,criticism,legitimating
1992-07-26-left-gracia-y-hondura-juan,candil,Candil,1992-07,1992,criticism,legitimating
1992-07-27-right-alre-de-la-fiesta-gitana,candil,Candil,1992-07,1992,authenticity,mixed
1992-07-27-right-alre-de-la-fiesta-gitana,candil,Candil,1992-07,1992,criticism,mixed
1992-07-29-left-camar-n-de-la-isla,candil,Candil,1992-07,1992,criticism,legitimating
1992-09-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-09,1992,community,legitimating
1992-09-3-right-apuntes-sobre-la-sole-y-la-sigui,candil,Candil,1992-09,1992,criticism,legitimating
1992-09-7-left-ocho-im-genes-de-ocasi-n,candil,Candil,1992-09,1992,heritage,legitimating
1992-09-8-right-por-malague-as,candil,Candil,1992-09,1992,criticism,delegitimating
1992-09-8-right-por-malague-as,candil,Candil,1992-09,1992,tradition,delegitimating
1992-09-8-right-por-malague-as,candil,Candil,1992-09,1992,authenticity,delegitimating
1992-09-9-left-loli-la-revoltosa,candil,Candil,1992-09,1992,community,legitimating
1992-09-9-left-loli-la-revoltosa,candil,Candil,1992-09,1992,pedagogy,legitimating
1992-09-9-left-loli-la-revoltosa,candil,Candil,1992-09,1992,authenticity,legitimating
1992-09-12-left-i-congreso-de-cr-ticos-de-arte-f,candil,Candil,1992-09,1992,criticism,legitimating
1992-09-12-left-i-congreso-de-cr-ticos-de-arte-f,candil,Candil,1992-09,1992,pedagogy,legitimating
1992-09-12-right-ja-n-cuna-de-la-asociaci-n-de-cr,candil,Candil,1992-09,1992,criticism,legitimating
1992-09-12-right-ja-n-cuna-de-la-asociaci-n-de-cr,candil,Candil,1992-09,1992,heritage,legitimating
1992-09-13-right-la-bienal-ese-hermoso-disparate-,candil,Candil,1992-09,1992,criticism,delegitimating
1992-09-13-right-la-bienal-ese-hermoso-disparate-,candil,Candil,1992-09,1992,tradition,delegitimating
1992-09-13-right-la-bienal-ese-hermoso-disparate-,candil,Candil,1992-09,1992,heritage,delegitimating
1992-09-14-left-bienal-x27-92-la-consumaci-n-de-,candil,Candil,1992-09,1992,criticism,delegitimating
1992-09-14-left-bienal-x27-92-la-consumaci-n-de-,candil,Candil,1992-09,1992,authenticity,delegitimating
1992-09-16-right-jos-heredia-joselete-figura-cant,candil,Candil,1992-09,1992,criticism,legitimating
1992-09-17-left-sobre-el-gratuito-invento-del-ca,candil,Candil,1992-09,1992,authenticity,delegitimating
1992-09-17-left-sobre-el-gratuito-invento-del-ca,candil,Candil,1992-09,1992,community,delegitimating
1992-09-17-left-sobre-el-gratuito-invento-del-ca,candil,Candil,1992-09,1992,criticism,delegitimating
1992-09-18-right-cr-nica-del-xx-congreso-de-arte-,candil,Candil,1992-09,1992,community,legitimating
1992-09-18-right-cr-nica-del-xx-congreso-de-arte-,candil,Candil,1992-09,1992,criticism,legitimating
1992-09-23-left-el-arte-de-mario-maya-y-el-miste,candil,Candil,1992-09,1992,criticism,mixed
1992-09-24-left-presentado-el-libro-antonio-mair,candil,Candil,1992-09,1992,heritage,legitimating
1992-09-24-left-presentado-el-libro-antonio-mair,candil,Candil,1992-09,1992,pedagogy,legitimating
1992-09-24-left-presentado-el-libro-antonio-mair,candil,Candil,1992-09,1992,criticism,legitimating
1992-09-24-right-aunque-no-quepa-en-el-papel,candil,Candil,1992-09,1992,criticism,contested
1992-09-25-left-enderezando-entuertos,candil,Candil,1992-09,1992,criticism,contested
1992-09-25-left-enderezando-entuertos,candil,Candil,1992-09,1992,pedagogy,contested
1992-09-27-right-alre-de-la-fiesta-gitana,candil,Candil,1992-09,1992,criticism,legitimating
1992-09-27-right-alre-de-la-fiesta-gitana,candil,Candil,1992-09,1992,community,legitimating
1992-09-27-right-alre-de-la-fiesta-gitana,candil,Candil,1992-09,1992,tradition,legitimating
1992-09-30-left-las-poes-as-de-los-gitanos-publi,candil,Candil,1992-09,1992,criticism,contested
1992-09-30-left-las-poes-as-de-los-gitanos-publi,candil,Candil,1992-09,1992,pedagogy,contested
1992-11-3-left-anselmo-gonz-lez-climent,candil,Candil,1992-11,1992,criticism,contested
1992-11-3-left-anselmo-gonz-lez-climent,candil,Candil,1992-11,1992,heritage,contested
1992-11-3-right-anselmo-gonz-lez-climent-o-el-si,candil,Candil,1992-11,1992,criticism,contested
1992-11-9-right-percepciones-epistolares-sobre-l,candil,Candil,1992-11,1992,criticism,contested
1992-11-9-right-percepciones-epistolares-sobre-l,candil,Candil,1992-11,1992,heritage,contested
1992-11-9-right-percepciones-epistolares-sobre-l,candil,Candil,1992-11,1992,pedagogy,contested
1992-11-9-right-percepciones-epistolares-sobre-l,candil,Candil,1992-11,1992,authenticity,contested
1992-11-13-right-en-torno-a-anselmo,candil,Candil,1992-11,1992,criticism,legitimating
1992-11-14-right-homenaje-al-amigo,candil,Candil,1992-11,1992,criticism,legitimating
1992-11-14-right-homenaje-al-amigo,candil,Candil,1992-11,1992,authenticity,legitimating
1992-11-14-right-homenaje-al-amigo,candil,Candil,1992-11,1992,pedagogy,legitimating
1992-11-16-left-derroteros-pedro,candil,Candil,1992-11,1992,authenticity,contested
1992-11-16-left-derroteros-pedro,candil,Candil,1992-11,1992,community,contested
1992-11-16-left-derroteros-pedro,candil,Candil,1992-11,1992,criticism,contested
1992-11-17-left-la-intimidad-flamenca-de-ricardo,candil,Candil,1992-11,1992,criticism,contested
1992-11-17-left-la-intimidad-flamenca-de-ricardo,candil,Candil,1992-11,1992,pedagogy,contested
1992-11-18-right-gonz-lez-climent-y-la-d-cada-pro,candil,Candil,1992-11,1992,tradition,legitimating
1992-11-18-right-gonz-lez-climent-y-la-d-cada-pro,candil,Candil,1992-11,1992,criticism,legitimating
1992-11-20-left-discurso-de-ingreso-en-la-real-a,candil,Candil,1992-11,1992,community,contested
1992-11-20-left-discurso-de-ingreso-en-la-real-a,candil,Candil,1992-11,1992,authenticity,contested
1992-11-20-left-discurso-de-ingreso-en-la-real-a,candil,Candil,1992-11,1992,criticism,contested
1992-11-25-left-segunda-reuni-n-con-fosforito-an,candil,Candil,1992-11,1992,criticism,legitimating
